face_1,face_2,face_3,house_1,house_2,house_3,tool_1,tool_2,tool_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8062193,1.4962789,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7562066,0.0,0.5270819,0.0,0.0,0.0,1.0021787,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49890316,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.68096757,1.0321085,0.0,0.8441149,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.023870371,0.0,0.0,0.0,0.0,0.0
1.2505264,0.0,0.0,0.0,0.0,0.0,0.8536379,0.0,0.0
0.0,0.0,0.0,0.0073934495,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6429253,0.0,0.0,0.0
0.0,0.0,0.0,1.1611891,0.8829677,0.27358186,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6017259,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.937867,0.0,0.0
0.17309234,0.0,0.0,0.0,1.408468,0.0,0.0,0.0,0.0
0.0,0.0,0.29838157,0.0,0.0,0.0,1.1602117,0.0,0.18740588
0.0,0.0,0.0,0.0,0.0,1.0343766,0.0,0.0,0.0
3.027343,0.82824254,2.0785944,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8691366,0.0,1.0473564,0.0,0.023657847,0.0,0.0,0.0,0.0
2.2012475,0.57985574,1.4157122,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75025356,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.52117,0.0,0.09477021,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.16129418,0.11478765,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4310208,0.0,0.0,0.0,0.89063793,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0975782,0.0
0.167591,0.0,0.0,0.0,1.1154978,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.93147165,0.84421027,0.35610354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5183376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.543643,0.15747234,0.0,0.0,0.2095496,0.2404559,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8472369,0.0,0.71585125,0.49402747,0.81219494,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7653669,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356922,0.0
0.0,0.0,0.0,0.11637064,0.0,0.0,0.0,0.0,0.0
0.0,1.2582338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16537553,0.04645747,0.042348705,0.0,0.0,0.0,0.0,0.0,0.0
1.5922124,0.39873728,0.51611084,1.3443259,2.2327871,2.0493362,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775142
0.0,0.0,0.0,0.0,0.0,0.0,0.40941843,1.825525,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26640102,1.3246167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.34296465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3748793,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.67889315,0.0,1.3759356,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5351415,1.1262093,1.2874953,0.0,1.0774168,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.16425493,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7239313,1.3755889,0.0,0.0,0.054069772,0.0
0.0,0.0,0.0,0.66618377,0.16621688,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007616166
0.0,0.0,0.0,0.0,0.19621904,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9603825,0.98174024,0.0,0.0,0.625808,0.98757005,0.0,1.548246,0.0
2.3086276,1.7191277,2.7134175,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06868166,0.16299248,0.1379151,0.028576653,0.06069897,0.26073045,0.5399194,0.18641698,0.4340243
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.21729143,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694775,0.0
0.0,0.0,0.0,0.6785941,0.1967052,0.90651214,0.0,0.0,0.0
1.4618118,0.023155287,0.18262766,0.0,0.4252503,0.43600297,0.21368563,1.3196261,0.6636754
0.0,0.0,0.0,0.27443546,0.8869179,0.0,0.0,0.0,0.0
0.0,0.35240108,0.0,0.0,0.0,0.008777998,0.9465635,0.0,0.0
1.9815115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07411525,1.7090037,0.0,1.9682093
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7625798,0.0,0.0,0.0,0.0,0.16028547,0.26545385,0.52445555,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63183534,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9099191,0.0,0.0,0.0,0.0
0.0,0.46886462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14663503,0.0,0.6519657,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.36744705,0.0,0.0,0.7855804,0.5113788,0.86450136
0.0,0.6098726,0.49145794,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0191144,0.0,0.0,0.0
0.0,1.2883886,0.062160812,0.040097855,0.0,0.0,0.0,3.138663,0.0
2.7149684,1.7342918,2.091297,0.0,0.0,0.0,0.0,0.0,0.38921702
0.0,0.0,0.0,0.0,0.0,0.0,0.4096138,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7113369,3.260578,3.3251817
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.38630885,0.0,0.0,0.0,0.0,0.0,0.0
0.23146705,0.0,0.0,0.0,0.8386342,0.0,0.0,0.0,0.0
0.0,1.3126788,1.4191748,0.0,0.0,0.0,0.16571558,0.26761833,0.0
0.0,0.0,0.0,0.5344446,0.77629113,1.3415564,0.0,0.0,0.0
2.719879,0.0,0.0,0.0,0.16119567,0.0,0.45407096,0.0,0.0
0.0,0.0,0.0,0.07872599,0.0,0.018018931,0.109155625,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.03919074,0.0,0.0
2.699023,0.0,0.13883561,1.1434289,2.0266232,1.4979281,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.86540794,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.21493992,0.0,0.97708374,0.0,0.0
0.10857757,0.0,0.0,0.60839695,0.71933216,0.7039997,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1889944,0.0
0.0,0.4439542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5073165,0.0,0.7597842,0.0,0.0,0.0,0.0
2.4857755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.092584446,0.0,0.0,0.0
0.0,0.09264975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.28087,1.9047352,0.0,0.0,0.0,0.0
0.0,0.44492742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.39137918,0.28972203,0.0,0.0,0.0,1.1154125,0.0,0.4369093
1.4472632,1.5586674,0.785853,0.0,0.0,0.0,2.1158574,0.5774831,0.0
0.005705381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.413491,0.63699085,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.75448275,1.6337156,0.0,0.0,0.0
0.9748243,0.96685696,1.5145289,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.38415205,0.0,0.0,0.0,0.0,0.0
0.6252102,0.0,0.0,0.0,0.0,0.0,0.0,1.1012892,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.37956265,0.34769467,0.0
0.0,0.0,0.0,0.0,0.0,0.47889835,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36655602,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38361424,0.07431835,0.0
0.0,0.0,0.1620943,0.0,1.3836989,0.0,0.0,0.0,0.34123182
1.1366737,1.1271871,2.233887,0.7314042,0.0,0.738335,0.0,0.0,0.0
0.0,0.35955393,0.84207994,0.0,0.0,0.0,2.4652097,0.30203015,3.835349
0.0,0.0,0.0,0.0036364235,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5452843,0.2957817,1.0343045,0.0,0.0,0.0
0.0,0.90939915,0.86479425,0.0,0.0,1.0467615,0.0,0.0,0.0
0.511578,0.0,0.0,0.0,0.06768538,0.0,1.8645127,0.0,1.7592711
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14730349,1.2045673,1.3298498,0.0,0.0,0.0,0.0,0.7777331,0.0
0.66309875,0.0,0.1929812,0.0,0.0,0.0,0.0,0.0,0.4304536
0.0,0.0,0.0,0.2663235,1.6565259,2.6713285,0.0,0.35794625,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44904548
0.0,0.0,0.0,0.0,0.0,0.0,1.7937056,0.0,0.62658566
0.0,0.0,0.0,0.0,0.0,0.0,0.81915736,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.5227691,0.0,1.9115704
0.0,0.0,0.0,0.0,0.0,0.20968056,2.591169,1.6482716,3.96021
0.0,0.8185773,0.116395205,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.42929584,0.0,0.0,0.0,0.0,0.21365252,0.0
1.8285486,0.44862735,0.94881487,0.0,1.4975926,2.6116686,0.0,1.8937271,0.0
0.0,0.3274414,0.0,0.0,0.0,0.0,0.0,0.842986,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6876645,0.0,0.09785944,0.0,0.56202555,0.97222227,0.0,0.0,0.0
0.71588945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5586359,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4552203,0.17065895,0.0
0.0,0.0,0.0,0.0,1.172855,0.17450792,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76428986,0.0
0.0,0.0,0.0,0.10013485,0.0,0.0,0.6163404,0.0,0.0
0.0,0.0,0.0,0.0,0.27530432,2.254746,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.2939006,1.2190783,2.8577175
0.0,0.0,0.0,0.30922633,0.32967424,0.0,0.9876014,0.30576712,0.20470457
0.0,1.2138463,1.0777467,0.0,0.0,0.0,2.46134,1.1541947,2.4918754
0.14267242,0.0,0.0,0.0,0.0,0.0,0.46224025,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.095568314,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.10428454,0.0,0.0,0.2963224,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2114541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.034668125,0.0,0.0,0.0,0.7346548,0.01881381,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0534897,2.3190877,0.47457933
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.2080061,0.7420486,0.77304405,1.0819206,1.0737469,0.0,0.38680875,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.66768795,0.0,0.0
0.12281995,0.0,0.004005447,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.25936666,0.0,0.0,0.0,0.0,0.0
3.0847144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5395141,0.63358283,2.3941383,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.51162046,0.5137383,0.97652036
0.04538397,0.111315936,0.0,0.0,0.018031847,1.8643374,0.0,0.0,0.0
0.0,0.024502221,0.3257769,1.7520872,0.3503397,0.0,0.0,0.608701,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.13166052,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.024729,0.0,0.0
0.094462484,0.0,0.3143358,0.0,0.18987036,0.0,0.0,0.20288923,0.0
0.0,0.0,0.0,0.0,0.38082188,0.0,0.0,0.0,0.017985985
0.0,0.0,0.0,0.41270316,0.016881205,0.0,0.24456167,0.0,0.0
1.2535247,0.0,1.6520649,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.013762593,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5319185,0.22056802,0.0,0.0,0.0,0.0
0.0,0.7984543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0043386,0.0,0.57294995,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8818345,0.45813885,0.28920242,0.0,0.056152932,0.9443392,0.0,1.080388
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.87178475,0.0,0.0,0.0,0.0
0.79287416,0.47412732,0.0,1.2581272,1.144578,0.0,0.3758592,0.95280117,0.0
0.0,0.0,0.0,0.0,0.0,1.0936152,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.8885968,3.4277332,1.5637885,0.0,0.0,0.0
0.0,0.21553232,1.2360866,0.0,0.0,0.0,0.0,0.5114775,0.0
0.0,0.0,0.0,1.4390371,0.399863,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.091274,0.9249959,0.9304668,0.0,0.0,0.0,2.915875,0.0,1.399943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3141928,0.0,0.7855054
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4476829,0.0
0.0,0.0,0.0,0.0,0.43081468,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40666592,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5596068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.9113585,1.9466097,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0872658,0.0,2.0801299,0.0,2.833739
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.43845072,0.0,0.0,1.9873232,0.0,0.7833857
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9618193,1.3983666
1.3083894,0.0,1.6345859,0.0,0.0,0.0,0.6302777,0.3382281,0.742134
0.62345463,0.0,1.0290431,0.0,0.0,0.0,0.0,0.0,0.34928083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6933037,2.2629292,0.0,0.0,0.63691175,0.0,0.11347191,0.4604485
0.0,0.0,0.0,0.3075389,0.0,0.0,0.0,0.0,0.0
0.0,0.08687887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5043524,0.0,0.0
2.0430417,2.0673575,2.467855,0.0,0.0,0.0,0.0,0.0,0.0
1.2630271,0.0,0.2902679,0.0,0.0,0.0,0.66192937,0.0,0.0
0.0,0.0,0.0,0.0,0.14796494,0.0,0.0,0.0,0.0
0.0,0.34461302,1.1953714,0.0,0.0,0.28995162,0.0,0.0,0.0
0.0,0.0,0.0,1.7312402,0.8402139,0.20552492,0.0,0.0,0.0
0.51732737,0.12300131,0.0,0.0,0.0,0.0,0.0,0.5955634,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94516945,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16628209,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87414557,0.0,0.0,0.0,0.104735374,0.0,0.46211436,0.44293112,0.0
1.3411369,1.1456507,0.45378602,0.0,0.0,0.0,0.08060664,0.0,1.8140161
0.4765824,0.0,1.3299688,0.0,0.0,0.0,0.0,0.0,0.0
0.11834562,1.2313834,0.8326348,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3998246,0.0,0.0,0.06584522,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.1379796,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.31226757,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.035832733,0.0,0.0,0.0,0.0
0.08316275,0.0,0.19531852,0.09339274,0.0,0.0,2.2822297,0.0,1.5392938
0.0,0.0,0.0,0.0,0.0,0.0,1.4278957,0.8831018,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.6253104,0.0,0.0
0.0,0.0,0.0,0.1559735,0.0,1.5073742,0.0,0.0,0.6455749
0.8185136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.2001475,0.0,0.91847855
1.2898781,0.0,0.0,0.0,0.0,1.1951373,0.0,0.5529508,0.0
0.10442989,2.0287733,2.1953626,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38605395,0.0
0.0,0.0,0.4146254,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2881298,0.2595595,0.005747959
1.0931504,1.180494,0.9528999,0.0,0.0,1.5471054,0.397505,2.7123103,0.2310527
0.0,0.0,0.0,0.0,0.0,0.0,0.5835735,0.49557257,1.0138637
0.0,2.5613577,0.48466045,0.2864524,0.0,0.0,0.96604025,1.4082736,0.938995
0.0,0.0,0.0,0.0,0.0674952,0.0,0.1287919,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.78644884,0.0,0.0,0.0,0.0,0.9715673,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.15780593,0.0,0.0,0.0,0.0
0.1866206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.41751567,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044364832,0.0,0.41187897,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33276314,0.0
1.4759569,1.6269298,0.35673732,0.24872139,0.0,0.0,0.0,0.0,0.0
0.0,0.89889675,0.5206036,0.5852159,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.21972431,0.0,1.7441943,1.0323894,0.0,0.31381556
0.0,0.7453909,1.1633823,0.48085204,1.1266193,0.36871725,1.8477759,0.040709373,1.0383844
0.0,0.0,0.0,0.61752546,0.0,0.0,0.23083179,0.1704223,0.06944302
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.709865,0.0
0.0,0.0,0.0,0.0,0.0,1.1234987,0.118431844,0.05211007,0.0
0.0,0.0,0.0,0.89471465,0.1970538,0.7694847,0.16787224,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2080811,0.0,0.0,0.0
0.85941696,0.09675144,0.036709774,3.660209,2.633323,3.914232,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0009078756,0.0,0.0,0.0
1.1186264,0.0,0.3850334,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.7788905,0.0,0.7860589
0.0,0.4911798,0.108681604,0.8337482,0.49568275,0.0,0.0,0.32416844,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25276083,0.0,0.0,2.2056165,0.48389,0.050970413,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.63271827,0.0,0.0,0.0,0.48995265,0.0,0.0,0.0,0.0
0.0,1.5072502,0.0,0.0,0.0,0.29140335,0.04393755,0.3853163,0.061692312
1.1676745,0.3175157,1.2102433,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.59487474,0.37224835,0.9624328,0.7321051,1.8696901,3.0666502
0.0,0.0,0.0,1.0891995,0.3850359,2.1054435,0.0,0.0,0.0
0.0,0.0,0.0,1.206051,0.5581444,1.9391357,0.0,0.0,0.0
1.1694775,0.06628117,0.3451134,0.0,0.0,0.0,2.541632,1.1194305,3.825132
0.0,0.0,0.0,0.0,0.0,0.759164,0.0,0.0,0.0
0.32443407,0.0,0.64484584,0.0,0.81330365,0.3762364,0.0,0.4200025,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.032815047,0.0,0.0
0.0,0.0,0.0,0.0,0.43757132,3.189711,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.78597444,0.54168856,0.2438437
0.0,0.0,0.0,0.0,0.085658684,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.4926746,0.12042252,3.2181294
0.0,0.0,0.03315415,0.055130683,0.78485763,0.4902273,0.0,0.0,0.0
0.0,0.0,0.0,0.757934,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4962583,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52751684,0.41835588,0.0,0.0,0.0,0.0,0.4175674,0.0,0.03325648
1.3499374,0.0,0.0,0.0,0.23410657,0.95326966,0.0,0.0,0.0
0.35222083,0.24858834,0.3567645,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.061554797,1.9009593,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.88302916,0.0,0.35409975,0.85017496,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0503767,0.0,1.5103254,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1047878,0.0,0.9927221,0.0,1.4158654
0.0,0.0,0.0,0.0,0.0,0.0,0.17557344,0.0,0.09517503
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.131542,0.6101371,0.305694,0.0065774843,0.08560341,0.0,0.9328539,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1103071,4.246097,2.7179098,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4309679,0.0,0.0,0.18722954
